bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,46d3c080020143d1db7e000156c72978,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685673,uuuu,TR,TR,1466313457,0,0,-1,Esva Bayan Ic Giyim,85906483,169/685/673/169685673.geojson,venue,85679237,simplegeo,,,TR
"29.046659,40.974506,29.046659,40.974506",uuuu,85632393,,8a2d96d8daaca84e5935ac1dcd9f1bc5,,f1bd5517b77ef844aa811f2bca2d8aca,40.974506,29.046659,169685409,uuuu,TR,TR,1466313413,0,0,-1,Altun Tekstil ?rme Kumas San. Tic. Ltd. Sti.,85929463,169/685/409/169685409.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,d38a1d681ccc9e8f106d834f03974abb,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685895,uuuu,TR,TR,1466313419,0,0,-1,Melodi Underwear,85906483,169/685/895/169685895.geojson,venue,85679237,simplegeo,,,TR
"35.832001,40.6544,35.832001,40.6544",uuuu,85632393,,037fc6897ed20c7896f48202d292547a,,de56f86e35ad909e928e5d00753e01f8,40.6544,35.832001,169685867,uuuu,TR,TR,1466313459,0,0,101912687,Karaoglan My Tekstil,-1,169/685/867/169685867.geojson,venue,85679335,simplegeo,,,TR
"29.027433,40.994041,29.027433,40.994041",uuuu,85632393,,d11195dc1edc63040f95a7fc4e42655b,,0155040f30e42445dc25a4bb9af47496,40.994041,29.027433,169685635,uuuu,TR,TR,1466313416,0,0,101912675,Ena Textil,85929485,169/685/635/169685635.geojson,venue,85679237,simplegeo,,,TR
"30.703135,36.887505,30.703135,36.887505",uuuu,85632393,,66e2592f0d0f7ff75a325920cb9fb529,,42194d9943fb0d1486651cff60d89ded,36.887505,30.703135,169685221,uuuu,TR,TR,1466313452,0,0,101912923,Zeki Cihangir,85930033,169/685/221/169685221.geojson,venue,85679263,simplegeo,,,TR
"29.153831,41.011902,29.153831,41.011902",uuuu,85632393,,67bab07dbe0a92f9be80749d222aa1e9,,8851d85f2728ca82f759639201b4dc00,41.011902,29.153831,169685993,uuuu,TR,TR,1466313460,0,0,-1,Nino Tekstil San.tic.ltd.sti.,85930257,169/685/993/169685993.geojson,venue,85679237,simplegeo,,,TR
"28.972328,41.011265,28.972328,41.011265",uuuu,85632393,,9b38f389156188731366e514bf159bd9,,ea59c7206533ccbe9771a98792330bda,41.011265,28.972328,169685789,uuuu,TR,TR,1466313458,0,0,-1,Isil ?amasirlari A.s.,85906487,169/685/789/169685789.geojson,venue,85679237,simplegeo,,,TR
"32.500748,37.889008,32.500748,37.889008",uuuu,85632393,,43d92c8754f03b63c2edf0ccb2c54c9a,,1424f31f867d03b513aef68480f5a56c,37.889008,32.500748,169685087,uuuu,TR,TR,1466313408,0,0,-1,Necmettin Boran,-1,169/685/087/169685087.geojson,venue,85679425,simplegeo,,,TR
"29.133211,40.923618,29.133211,40.923618",uuuu,85632393,,3e025b7306114f53fa7886292b5d3d17,,c4c4fb6f0fcf78203ceb8def4e4b94a7,40.923618,29.133211,169685599,uuuu,TR,TR,1466313416,0,0,-1,Dilek Ic Giyim,85930179,169/685/599/169685599.geojson,venue,-1,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,88231dbc3a37e81bcbbd87e7c5a89e2d,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685347,uuuu,TR,TR,1466313412,0,0,-1,Sos Kurtarma Ve Su Alti Calismalari Ltd.,85906483,169/685/347/169685347.geojson,venue,85679237,simplegeo,,,TR
"28.896109,41.007656,28.896109,41.007656",uuuu,85632393,,35311a31dcb07713fafded4b094b7aa3,,fa575f50dcc7547dae31a2eeb8131b8a,41.007656,28.896109,169685815,uuuu,TR,TR,1466313458,0,0,-1,Itc,85930139,169/685/815/169685815.geojson,venue,85679237,simplegeo,,,TR
"30.703135,36.887505,30.703135,36.887505",uuuu,85632393,,3439c99d430a3469c7b7b3b69da1e62c,,42194d9943fb0d1486651cff60d89ded,36.887505,30.703135,169685057,uuuu,TR,TR,1466313407,0,0,101912923,Omer Elkin,85930033,169/685/057/169685057.geojson,venue,85679263,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,4e0a2636ae053f004f5c0e828842e1cf,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685985,uuuu,TR,TR,1466313459,0,0,-1,Nell Collection,85906483,169/685/985/169685985.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,cb12e10a2e6e5b32c3360a1ce3bf6fb0,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685675,uuuu,TR,TR,1466313457,0,0,-1,Erteks Tekstil Ltd.sti.,85906483,169/685/675/169685675.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,48492c11dd2578ce7d4f39849512ea80,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685373,uuuu,TR,TR,1466313454,0,0,-1,Yosun Dalgic Koll.sti.,85906483,169/685/373/169685373.geojson,venue,85679237,simplegeo,,,TR
"29.049362,41.178108,29.049362,41.178108",uuuu,85632393,,fbc0931c68abd1dbc877ce0dacd9909e,,469868fd259530e950112c433a5ecfea,41.178108,29.049362,169685101,uuuu,TR,TR,1466313450,0,0,-1,Pro-vet Veteriner Klinigi,85930165,169/685/101/169685101.geojson,venue,85679237,simplegeo,,,TR
"29.058004,40.194756,29.058004,40.194756",uuuu,85632393,,072eeb35347a3b749b6f27d3a6515455,,2fb162fc23efecc2a9d4fc26d71c2a01,40.194756,29.058004,169685777,uuuu,TR,TR,1466313458,0,0,-1,Heybeli Tekstil,85929923,169/685/777/169685777.geojson,venue,85679231,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,e221631325f03edd966c584bad99d9e5,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685885,uuuu,TR,TR,1466313459,0,0,-1,Melina's,85906483,169/685/885/169685885.geojson,venue,85679237,simplegeo,,,TR
"28.84399,41.00145,28.84399,41.00145",uuuu,85632393,,6ec8bf65401f8070b6873abad5808c0a,,ba3bfc374478f8fc172c10ed7331db5a,41.00145,28.84399,169685591,uuuu,TR,TR,1466313456,0,0,101912671,Dikmen Tekstil,85929987,169/685/591/169685591.geojson,venue,85679237,simplegeo,,,TR
"27.96567,40.341187,27.96567,40.341187",uuuu,85632393,,211baa0e52a6f3b8459840819df7c359,,632fe57c032d00e6a5ced285e3146e64,40.341187,27.96567,169685183,uuuu,TR,TR,1466313452,0,0,-1,Salim Donmez,-1,169/685/183/169685183.geojson,venue,85679205,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,ea7ec7fb250cef5896143c2ec1411695,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685987,uuuu,TR,TR,1466313420,0,0,-1,Nelson Mayo,85906483,169/685/987/169685987.geojson,venue,85679237,simplegeo,,,TR
"28.915249,41.022778,28.915249,41.022778",uuuu,85632393,,fd1e9151ebcf8270f9bcafcb24e96089,,a902cfa36565a8a08944b2d94163f13d,41.022778,28.915249,169685655,uuuu,TR,TR,1466313457,0,0,-1,Eros ?amasirlari A.s.,85904123,169/685/655/169685655.geojson,venue,85679237,simplegeo,,,TR
"29.110186,40.971905,29.110186,40.971905",uuuu,85632393,,31dfdfd56e290b56cc8ac9ede9e77da0,,373789f9c02b884a7dda5d7d3cf77c1d,40.971905,29.110186,169685765,uuuu,TR,TR,1466313458,0,0,101912637,Her Tip Camasirlari Tex. Orme San.tic. Ltd.sti.,85930125,169/685/765/169685765.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,b94e2f85f93a87c3d981184da8a419da,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685723,uuuu,TR,TR,1466313457,0,0,-1,G?l?stan Camasir Ltd.sti.,85906483,169/685/723/169685723.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,08f603b8b4c947409b25abb0c6b9729f,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685367,uuuu,TR,TR,1466313453,0,0,-1,Tarhan Denizcilik A.s,85906483,169/685/367/169685367.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,8afe89c6843a991788ce457dc62b12ef,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685839,uuuu,TR,TR,1466313458,0,0,-1,Kumral Ada,85906483,169/685/839/169685839.geojson,venue,85679237,simplegeo,,,TR
"27.883301,39.6521,27.883301,39.6521",uuuu,85632393,,d4afeaf30866853284da22a3b4ec56cf,,e864b810f2957902af1fa28821f5009e,39.6521,27.883301,169685191,uuuu,TR,TR,1466313410,0,0,101912867,Sibel Yavas,-1,169/685/191/169685191.geojson,venue,85679205,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,6a6fc17fb31f1667f579f5fe677b4961,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685331,uuuu,TR,TR,1466313453,0,0,-1,Ok-anmarin Genel Sualti Hizm.san.tic.ltd.sti.,85906483,169/685/331/169685331.geojson,venue,85679237,simplegeo,,,TR
"29.075064,41.052784,29.075064,41.052784",uuuu,85632393,,17eb09ed811e37aa6d2b8f53fdc1a612,,cafc8eac8a439d2dde1456292a7b1e3c,41.052784,29.075064,169685485,uuuu,TR,TR,1466313455,0,0,101912541,Barem Tekstil,85929501,169/685/485/169685485.geojson,venue,85679237,simplegeo,,,TR
"33.114288,39.558632,33.114288,39.558632",uuuu,85632393,,4f69563e5494d4b65dffda07e4ea97a8,,05724e5c618d2d27a28a0e58e1a205fa,39.558632,33.114288,169685169,uuuu,TR,TR,1466313410,0,0,-1,Recai Cetin,-1,169/685/169/169685169.geojson,venue,85679409,simplegeo,,,TR
"27.883301,39.6521,27.883301,39.6521",uuuu,85632393,,dfe906d47dea5124fb9c7308741782c8,,e864b810f2957902af1fa28821f5009e,39.6521,27.883301,169685051,uuuu,TR,TR,1466313407,0,0,101912867,Muhittin Findikli,-1,169/685/051/169685051.geojson,venue,85679205,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,d84c7b5fd544f88f10c596b1c151c256,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685949,uuuu,TR,TR,1466313459,0,0,-1,Moteks Tekstil Makina Ltd.sti.,85906483,169/685/949/169685949.geojson,venue,85679237,simplegeo,,,TR
"29.006531,41.057213,29.006531,41.057213",uuuu,85632393,,80f16c7b4dbc562db32b7ad2b60c40a7,,d6bbe4739a413a4558033ef3b1eca8fc,41.057213,29.006531,169685269,uuuu,TR,TR,1466313453,0,0,101912685,Den-ta Deniz Tarama Ve Sualti Yapilari.,85929473,169/685/269/169685269.geojson,venue,85679237,simplegeo,,,TR
"30.703135,36.887505,30.703135,36.887505",uuuu,85632393,,0e0c9df017d94328867f16ed71165cbc,,42194d9943fb0d1486651cff60d89ded,36.887505,30.703135,169685069,uuuu,TR,TR,1466313450,0,0,101912923,Onder Ozcan,85930033,169/685/069/169685069.geojson,venue,85679263,simplegeo,,,TR
"29.143253,40.933914,29.143253,40.933914",uuuu,85632393,,433396179f649db6b69b63183a5bafa4,,d4080a63740c144d1890c11fb025480d,40.933914,29.143253,169685679,uuuu,TR,TR,1466313457,0,0,101912649,Evrim ?amasirlari Ltd.sti.,85930183,169/685/679/169685679.geojson,venue,85679237,simplegeo,,,TR
"27.886826,39.65094,27.886826,39.65094",uuuu,85632393,,27d4dc56bf367bc748362a58bd30ac4e,,50d7148206150f0cec82d33d567f19ff,39.65094,27.886826,169685099,uuuu,TR,TR,1466313408,0,0,101912867,Olga Turkmen,-1,169/685/099/169685099.geojson,venue,85679205,simplegeo,,,TR
"28.971842,41.013519,28.971842,41.013519",uuuu,85632393,,d17e405cca7c79dedd5295ab9994b93c,,a67d83625693907547b7217c84bfc40c,41.013519,28.971842,169685513,uuuu,TR,TR,1466313455,0,0,-1,Berrak Tekstil Ltd.sti.,85906487,169/685/513/169685513.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,0a5becb34ead0a4750a164320d18839e,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685457,uuuu,TR,TR,1466313454,0,0,-1,Ats Tekstil,85906483,169/685/457/169685457.geojson,venue,85679237,simplegeo,,,TR
"28.893883,40.988056,28.893883,40.988056",uuuu,85632393,,c3cfb57d2a324d49975681acd9c6da5b,,3f4bf95027365677d30f76610d9a1142,40.988056,28.893883,169685571,uuuu,TR,TR,1466313415,0,0,-1,Citil Tekstil Ltd.sti.,85930139,169/685/571/169685571.geojson,venue,85679237,simplegeo,,,TR
"29.10111,41.02483,29.10111,41.02483",uuuu,85632393,,c8a8f5bcdc3156b0388a4fa39f361fda,,f16d913157a0c1d250f1b164caae2e1e,41.02483,29.10111,169685479,uuuu,TR,TR,1466313455,0,0,101912541,Bani Tekstil -harem- San.tic A.s.,85930133,169/685/479/169685479.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,f3dfad6a857f985e150e5afede016745,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685953,uuuu,TR,TR,1466313459,0,0,-1,Nazik Tekstil San. Ve Tic. Ltd.sti.,85906483,169/685/953/169685953.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,052fa86ab38119d670df03782348808a,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685863,uuuu,TR,TR,1466313459,0,0,-1,Liza S?yenleri,85906483,169/685/863/169685863.geojson,venue,85679237,simplegeo,,,TR
"34.613804,37.946751,34.613804,37.946751",uuuu,85632393,,52eddfb285afcaa22650e23ae9b4617b,,d017085543e14fa8f9fb308ed0fbe052,37.946751,34.613804,169685463,uuuu,TR,TR,1466313455,0,0,-1,Alba Tekstil Sanayi Ve Dis Ticaret Ltd. Sti.,-1,169/685/463/169685463.geojson,venue,85679453,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,ef277c70230960ccc22dfbca9aeff585,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685965,uuuu,TR,TR,1466313459,0,0,-1,Nefes Tekstil San.tic.ltd.sti.,85906483,169/685/965/169685965.geojson,venue,85679237,simplegeo,,,TR
"28.705181,40.992554,28.705181,40.992554",uuuu,85632393,,c011c8a7e09be7a0b3ae87bbd832a89c,,8ba6f6066e12640bf16c75957e7887ca,40.992554,28.705181,169685623,uuuu,TR,TR,1466313456,0,0,101912655,Deliver Tekstil Insaat Tur. Org. San.tic. Ltd.sti.,-1,169/685/623/169685623.geojson,venue,85679237,simplegeo,,,TR
"29.019806,41.122284,29.019806,41.122284",uuuu,85632393,,c1882d782cb55646e1337e49c42b3035,,869e50637a8f67b2bf65c154f1a7abf1,41.122284,29.019806,169685877,uuuu,TR,TR,1466313458,0,0,101912651,Mega Ic Giyim Sanayi Tic.a.s.,85929945,169/685/877/169685877.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,d2d865a836bb33b3f6bb02989ee3d935,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685557,uuuu,TR,TR,1466313455,0,0,-1,Cift Arslan Tekstil Tic. Ve San A.s.,85906483,169/685/557/169685557.geojson,venue,85679237,simplegeo,,,TR
"26.563492,41.67115,26.563492,41.67115",uuuu,85632393,,160952b36916d1658e12fcb2538f0a51,,788d4ec4dce60c4c8084ecedec59047b,41.67115,26.563492,169685437,uuuu,TR,TR,1466313454,0,0,101911151,Akteks Tekstil Dis Pazarlama San.ve Tic.ltd.sti.,-1,169/685/437/169685437.geojson,venue,85679213,simplegeo,,,TR
"29.058104,41.11478,29.058104,41.11478",uuuu,85632393,,95b24d40e114b87a431233a29d4c4cf1,,446deec249f3b90a1ef18ba270db0329,41.11478,29.058104,169685989,uuuu,TR,TR,1466313460,0,0,-1,Nilberg,85929815,169/685/989/169685989.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,6d2158ed791378731d32fd74cbed8542,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685527,uuuu,TR,TR,1466313455,0,0,-1,Brateks Tekstil .san. I?.ve Dis Tic. Ltd. Sti,85906483,169/685/527/169685527.geojson,venue,85679237,simplegeo,,,TR
"32.855824,39.900478,32.855824,39.900478",uuuu,85632393,,d63d7958f995bfc89169114354f90867,,5ee7d04f8401283bd087ea2fa78ecad9,39.900478,32.855824,169685229,uuuu,TR,TR,1466313411,0,0,-1,Zerrin Yilmaz,85929503,169/685/229/169685229.geojson,venue,85679409,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,bd8c86aa1ca3359db6d25a007e8be15b,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685817,uuuu,TR,TR,1466313458,0,0,-1,Karadag Underwear Textile Food Bul.ind.and.trade Ltd.,85906483,169/685/817/169685817.geojson,venue,85679237,simplegeo,,,TR
"28.744535,41.213593,28.744535,41.213593",uuuu,85632393,,85f878b3e95bc12a7508f8d367b1d01a,,95e275a324baeeaa11b15f0deb400f5b,41.213593,28.744535,169685893,uuuu,TR,TR,1466313459,0,0,-1,Kerem ?amasirlari Ltd.sti.,-1,169/685/893/169685893.geojson,venue,85679237,simplegeo,,,TR
"28.820034,41.002972,28.820034,41.002972",uuuu,85632393,,5bd36bc4457e3ad8873772a3e4f05aa9,,04874dda1b72b1cc90f2af2cfd79cfd7,41.002972,28.820034,169685443,uuuu,TR,TR,1466313454,0,0,-1,Ahmet Nuri Ozcan,-1,169/685/443/169685443.geojson,venue,85679237,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,67c298dddce69ebebb063e8eb6a56987,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169685011,uuuu,TR,TR,1466313449,0,0,-1,Muhsin Tezcan,85929573,169/685/011/169685011.geojson,venue,85679409,simplegeo,,,TR
"29.076941,40.974705,29.076941,40.974705",uuuu,85632393,,fdd1ec77633a273964e9b38fc6c9353c,,19c71ea194a91f42b58dc9e56a9f877c,40.974705,29.076941,169685809,uuuu,TR,TR,1466313458,0,0,101912641,Isteks Ic Giyim San.tic. Ltd.sti.,85930279,169/685/809/169685809.geojson,venue,85679237,simplegeo,,,TR
"29.187054,40.888966,29.187054,40.888966",uuuu,85632393,,d644caef89229a71e32912d60f5ead85,,c73f4a12429e00003f4360d2e95bf99f,40.888966,29.187054,169685935,uuuu,TR,TR,1466313459,0,0,101912649,Mercan Camasirlari,-1,169/685/935/169685935.geojson,venue,85679237,simplegeo,,,TR
"28.546606,41.012928,28.546606,41.012928",uuuu,85632393,,64640e108c03dd919778ad16533dfc5a,,7d6deb46f4fa52269ebe18ac20e6bb90,41.012928,28.546606,169685801,uuuu,TR,TR,1466313458,0,0,-1,Harika Camasirlari,-1,169/685/801/169685801.geojson,venue,85679237,simplegeo,,,TR
"28.906015,41.004448,28.906015,41.004448",uuuu,85632393,,b21c4e1612eef0a7a952011c68935007,,8e4f5a2352e24a9702b153a15b7a8eda,41.004448,28.906015,169685455,uuuu,TR,TR,1466313455,0,0,-1,Aslivar ?amasirlari Koll.sti.,85906451,169/685/455/169685455.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,bdc425cc69b6841bdfd8a81252753535,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685603,uuuu,TR,TR,1466313456,0,0,-1,Donella,85906483,169/685/603/169685603.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,0e8ff706978532a5eea25b920792a422,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685957,uuuu,TR,TR,1466313459,0,0,-1,Natali Tekstil,85906483,169/685/957/169685957.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,24ced7782674f030f7ddfa76640ab624,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685401,uuuu,TR,TR,1466313454,0,0,-1,Alasan A.s,85906483,169/685/401/169685401.geojson,venue,85679237,simplegeo,,,TR
"30.703135,36.887505,30.703135,36.887505",uuuu,85632393,,67c420d818bc714d57a540cd8d5fd7ce,,42194d9943fb0d1486651cff60d89ded,36.887505,30.703135,169685157,uuuu,TR,TR,1466313410,0,0,101912923,Tomurcuk Bitki Hastaliklari Klinigi,85930033,169/685/157/169685157.geojson,venue,85679263,simplegeo,,,TR
"28.957634,41.008766,28.957634,41.008766",uuuu,0,,3ea64bea780e785f2910534f42147126,,d3c53863ee381a067bc0e528f2358ae9,41.008766,28.957634,169685403,uuuu,TR,TR,1466313453,0,0,0,Alisa I? Giyim,-1,169/685/403/169685403.geojson,venue,0,simplegeo,,,TR
"35.485191,38.728992,35.485191,38.728992",uuuu,85632393,,f05929c628053ce3a3fe344a9eae5b6e,,0430e2073bff193c612b78a1e1df9a6c,38.728992,35.485191,169685975,uuuu,TR,TR,1466313459,0,0,-1,Misten Konfeksiyon San.tic. Ltd.sti.,-1,169/685/975/169685975.geojson,venue,85679321,simplegeo,,,TR
"30.703135,36.887505,30.703135,36.887505",uuuu,85632393,,2743c64a2629187e142c7eeaed8953d6,,42194d9943fb0d1486651cff60d89ded,36.887505,30.703135,169685137,uuuu,TR,TR,1466313451,0,0,101912923,Selcuk Yilmaz,85930033,169/685/137/169685137.geojson,venue,85679263,simplegeo,,,TR
"27.883301,39.6521,27.883301,39.6521",uuuu,85632393,,28e682730b81eb5a7bee88ad5d998c15,,e864b810f2957902af1fa28821f5009e,39.6521,27.883301,169685201,uuuu,TR,TR,1466313452,0,0,101912867,Turhan Menek,-1,169/685/201/169685201.geojson,venue,85679205,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,f7fd547155c9b47f10e38d2cddc1d3d9,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685917,uuuu,TR,TR,1466313459,0,0,-1,Moonlight,85906483,169/685/917/169685917.geojson,venue,85679237,simplegeo,,,TR
"28.486397,37.811703,28.486397,37.811703",uuuu,85632393,,ef9f96a219a777f9e8318163cfc00daa,,e5845d886680a7e8f784bc23e212c2a6,37.811703,28.486397,169685039,uuuu,TR,TR,1466313406,0,0,-1,Mavi Gok Veteriner Hizmetleri Ltd.sti.,-1,169/685/039/169685039.geojson,venue,85679195,simplegeo,,,TR
"28.798496,41.088402,28.798496,41.088402",uuuu,85632393,,708aba3e7d6b3b30ad00c335afe2a85e,,4fa73f9249b9a601d30b7b724d0e6041,41.088402,28.798496,169685621,uuuu,TR,TR,1466313456,0,0,-1,Elsa Tekstil ?rme Ve I? Giyim San.tic.ltd.sti.,85929961,169/685/621/169685621.geojson,venue,85679237,simplegeo,,,TR
"33.50005,39.84409,33.50005,39.84409",uuuu,85632393,,a5262ccca839558236a8b2cfe7b620d6,,61a903987b06a489573c04b3226a39de,39.84409,33.50005,169685045,uuuu,TR,TR,1466313449,0,0,101911233,Meryem Yilmaz,-1,169/685/045/169685045.geojson,venue,85679447,simplegeo,,,TR
"35.489136,38.722576,35.489136,38.722576",uuuu,85632393,,b48450abc969a91ebe88a8fce459c268,,afa9f22991fa79dee544bcb23ffdf913,38.722576,35.489136,169685661,uuuu,TR,TR,1466313417,0,0,-1,Efe Tekstil,-1,169/685/661/169685661.geojson,venue,85679321,simplegeo,,,TR
"27.883301,39.6521,27.883301,39.6521",uuuu,85632393,,aad2729d7570fedde19ac33b357748e5,,e864b810f2957902af1fa28821f5009e,39.6521,27.883301,169685209,uuuu,TR,TR,1466313452,0,0,101912867,Yucelen Karabulut,-1,169/685/209/169685209.geojson,venue,85679205,simplegeo,,,TR
"28.90406,41.063389,28.90406,41.063389",uuuu,85632393,,e0492ff66c05dd97913a0bd5a57d677b,,b10d4a8b72a00878aaf43c705e0801a5,41.063389,28.90406,169685931,uuuu,TR,TR,1466313459,0,0,-1,Mavi Ay Textil,-1,169/685/931/169685931.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,fc3498fc7b1cce3466a0e51ebe0d37a9,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685565,uuuu,TR,TR,1466313455,0,0,-1,Cift Saray Tekstil,85906483,169/685/565/169685565.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,0bbaf292e17e59195abab54321a52c77,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685333,uuuu,TR,TR,1466313453,0,0,-1,Omur Gemi Kurtarma Ltd.sti.,85906483,169/685/333/169685333.geojson,venue,85679237,simplegeo,,,TR
"29.019806,41.122284,29.019806,41.122284",uuuu,85632393,,59275aef68b3da19a07c9cc776983675,,869e50637a8f67b2bf65c154f1a7abf1,41.122284,29.019806,169685519,uuuu,TR,TR,1466313455,0,0,101912651,Bimar Sanayi Urunleri Pazarlama A.s,85929945,169/685/519/169685519.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,1992dac2febd3d01c3b170ed1077845b,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685369,uuuu,TR,TR,1466313453,0,0,-1,Yagci Denizcilik Ltd.sti.,85906483,169/685/369/169685369.geojson,venue,85679237,simplegeo,,,TR
"28.976879,41.04847,28.976879,41.04847",uuuu,85632393,,9879f1d5d64bd95072b3046dddbe4a3b,,b2e52aedb1f5bfba1ac9809e1aa8c753,41.04847,28.976879,169685341,uuuu,TR,TR,1466313453,0,0,101913185,Sodena Sokullu Deniz Araclari Taah.ve Tic.a.s.,85929499,169/685/341/169685341.geojson,venue,85679237,simplegeo,,,TR
"32.852757,39.903629,32.852757,39.903629",uuuu,85632393,,c0c7b5e86d488b56a649fa69c26485d7,,bcdf734fb8e54285b8fbac2f311925ac,39.903629,32.852757,169685125,uuuu,TR,TR,1466313409,0,0,-1,S.tarkan Ozcetin,85929503,169/685/125/169685125.geojson,venue,85679409,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,b0cbcaa591caf8ca38c7760f88df90e1,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169685263,uuuu,TR,TR,1466313452,0,0,-1,Dalsan Ltd.sti,85906483,169/685/263/169685263.geojson,venue,85679237,simplegeo,,,TR
"29.002136,41.092907,29.002136,41.092907",uuuu,85632393,,ad1cbeed4e35f1fc449ad876655f2e1d,,81675be15d184be7722bcfbcab273749,41.092907,29.002136,169685735,uuuu,TR,TR,1466313417,0,0,-1,G?ven Tekstil A.s.,85930127,169/685/735/169685735.geojson,venue,85679237,simplegeo,,,TR
"28.831308,41.031685,28.831308,41.031685",uuuu,85632393,,ff7fd383a5f667061014e6906252f7d9,,739ee488496bda2e205e0e915fb5f4e0,41.031685,28.831308,169685915,uuuu,TR,TR,1466313459,0,0,101912683,Mansel Tekstil San.ve Dis.tic.ltd.sti.,-1,169/685/915/169685915.geojson,venue,85679237,simplegeo,,,TR
